route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000021,OCESN2213F3016873:2024-06-18T00:37:20Z,2213,1,174,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000058,OCESN2214F2665779:2024-05-06T00:35:25Z,2214,1,175,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000021,OCESN2214F2997925:2024-06-14T00:38:46Z,2214,1,176,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000071,OCESN2214F3040890:2024-06-19T00:38:12Z,2214,1,177,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000026,OCESN2214F3090260:2024-07-31T00:26:32Z,2214,1,178,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000072,OCESN2214F3090261:2024-04-16T00:31:58Z,2214,1,179,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000010,OCESN2218F3091990:2024-08-28T00:25:25Z,2218,0,180,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000042,OCESN2218F3438731:2024-08-28T00:25:25Z,2218,0,181,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000021,OCESN2223F2980106:2024-06-14T00:38:46Z,2223,1,182,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000058,OCESN2223F2998908:2024-05-04T00:34:18Z,2223,1,183,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000069,OCESN2223F3089846:2024-05-04T00:34:18Z,2223,1,184,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000070,OCESN2223F3312438:2024-07-02T00:31:10Z,2223,1,185,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000058,OCESN2226F3089842:2024-05-04T00:34:18Z,2226,1,186,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000021,OCESN2226F3118491:2024-06-14T00:38:46Z,2226,1,187,
FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C:,000020,OCESN2237F3160703:2024-07-23T00:28:40Z,2237,1,188,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000010,OCESN2239F3089763:2024-08-28T00:25:25Z,2239,0,189,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000073,OCESN2239F3089836:2024-06-13T00:37:41Z,2239,0,190,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000074,OCESN2239F3091989:2024-07-25T00:27:28Z,2239,0,191,
